,Кредит (актив),Вклад (пассив),Дата погашения,"Срок погашения, дней","Ставка, %",[ОТВЕТ] Номер группы,Пример группировки (для первых 20 сделок),
1719,75000000.0,0.0,08.05.2018,47,1.7935,13.0,,
1720,0.0,10000000.0,08.05.2018,47,1.7907,13.0,,
1721,15000000.0,0.0,09.05.2018,48,1.7999,13.0,,
1722,54700000.0,0.0,09.05.2018,48,1.7999,13.0,,
1723,0.0,15000000.0,10.05.2018,49,1.8105,14.0,,
1724,10000000.0,0.0,14.05.2018,53,1.82,14.0,,
1725,20800000.0,0.0,14.05.2018,53,1.8334,14.0,,
1726,20800000.0,0.0,14.05.2018,53,1.82,14.0,,
1727,10000000.0,0.0,14.05.2018,53,1.82,14.0,,
1728,15000000.0,0.0,15.05.2018,54,1.8388,14.0,,
1729,10000000.0,0.0,15.05.2018,54,1.8388,14.0,,
1730,7000000.0,0.0,16.05.2018,55,1.85,14.0,,
1731,10000000.0,0.0,16.05.2018,55,1.85,14.0,,
1732,10000000.0,0.0,17.05.2018,56,1.8849,14.0,,
1733,10000000.0,0.0,17.05.2018,56,1.8849,14.0,,
1734,208200000.0,0.0,21.05.2018,60,1.8921,15.0,,
1735,10000000.0,0.0,21.05.2018,60,1.8921,15.0,,
1736,0.0,50000000.0,21.05.2018,60,1.8921,15.0,,
1737,0.0,10000000.0,21.05.2018,60,1.8921,15.0,,
1738,10400000.0,0.0,23.05.2018,62,1.9198,15.0,,
1739,0.0,20800000.0,23.05.2018,62,1.9198,15.0,,
1740,0.0,10400000.0,24.05.2018,63,1.9436,15.0,,
1741,0.0,16600000.0,29.05.2018,68,1.9842,16.0,,
1742,31300000.0,0.0,04.06.2018,74,2.0172,16.0,,
1743,10000000.0,0.0,04.06.2018,74,2.0246,16.0,,
1744,0.0,116900000.0,04.06.2018,74,2.0246,16.0,,
1745,0.0,10400000.0,04.06.2018,74,2.0246,16.0,,
1746,0.0,164000000.0,04.06.2018,74,2.0246,16.0,,
1747,20130000.0,0.0,04.06.2018,74,2.0246,16.0,,
1748,0.0,107067637.1,04.06.2018,74,2.0246,16.0,,
1749,6100000.0,0.0,04.06.2018,74,2.0246,16.0,,
1750,10400000.0,0.0,06.06.2018,76,2.0252,16.0,,
1751,10400000.0,0.0,07.06.2018,77,2.0349,16.0,,
1752,20900000.0,0.0,07.06.2018,77,2.0349,16.0,,
1753,0.0,25100000.0,08.06.2018,78,2.0473,16.0,,
1754,55100000.0,0.0,08.06.2018,78,2.0473,16.0,,
1755,0.0,161000000.0,15.05.2018,54,1.8388,14.0,,
1756,0.0,10000000.0,11.06.2018,81,2.0573,16.0,,
1757,55300000.0,0.0,11.06.2018,81,2.0714,18.0,,
1758,55200000.0,0.0,11.06.2018,81,2.0714,18.0,,
1759,20900000.0,0.0,11.06.2018,81,2.0714,18.0,,
1760,1400000.0,0.0,13.06.2018,83,2.0888,18.0,,
1761,50000000.0,0.0,13.06.2018,83,2.0888,18.0,,
1762,126000000.0,0.0,13.06.2018,83,2.0888,18.0,,
1763,10000000.0,0.0,14.06.2018,84,2.1069,18.0,,
1764,10000000.0,0.0,14.06.2018,84,2.1069,18.0,,
1765,0.0,10000000.0,15.06.2018,85,2.1245,18.0,,
1766,0.0,20900000.0,15.06.2018,85,2.1245,18.0,,
1767,20900000.0,0.0,15.06.2018,85,2.1245,18.0,,
1768,12000000.0,0.0,18.06.2018,88,2.145,18.0,,
1769,10000000.0,0.0,18.06.2018,88,2.145,18.0,,
1770,0.0,30000000.0,18.06.2018,88,2.145,18.0,,
1771,200000000.0,0.0,18.06.2018,88,2.145,18.0,,
1772,0.0,20900000.0,20.06.2018,90,2.2018,19.0,,
1773,10400000.0,0.0,23.04.2018,32,1.7445,13.0,,
1774,10000000.0,0.0,23.04.2018,32,1.7445,13.0,,
1775,0.0,10400000.0,24.04.2018,33,1.7413,13.0,,
1776,0.0,38600000.0,24.04.2018,33,1.7413,13.0,,
1777,15100000.0,0.0,27.04.2018,36,1.7603,13.0,,
1778,20800000.0,0.0,26.04.2018,35,1.7525,13.0,,
1779,0.0,52100000.0,27.04.2018,36,1.7603,13.0,,
1780,0.0,10000000.0,30.04.2018,39,1.7669,13.0,,
1781,17200000.0,0.0,30.04.2018,39,1.7669,13.0,,
1782,0.0,10000000.0,30.04.2018,39,1.7669,13.0,,
1783,5600000.0,0.0,30.04.2018,39,1.7669,13.0,,
1784,25000000.0,0.0,30.04.2018,39,1.7603,13.0,,
1785,10000000.0,0.0,30.04.2018,39,1.7669,13.0,,
1786,0.0,20800000.0,30.04.2018,39,1.7669,13.0,,
1787,0.0,10000000.0,30.04.2018,39,1.7723,13.0,,
1788,0.0,75000000.0,01.05.2018,40,1.7734,13.0,,
1789,0.0,16600000.0,02.05.2018,41,1.7778,13.0,,
1790,10000000.0,0.0,03.05.2018,42,1.787,13.0,,
1791,0.0,20400000.0,15.06.2018,85,2.1245,18.0,,
1792,70000000.0,0.0,15.06.2018,85,2.3375,21.0,,
1793,0.0,204000000.0,19.06.2018,89,2.1775,19.0,,
1794,0.0,10200000.0,19.06.2018,89,2.1775,19.0,,
1795,0.0,20400000.0,20.06.2018,90,2.2018,19.0,,
1796,14300000.0,0.0,20.06.2018,90,2.2018,19.0,,
1797,20400000.0,0.0,01.06.2018,71,2.0063,16.0,,
1798,0.0,30600000.0,04.06.2018,74,2.0246,16.0,,
1799,0.0,29250000.0,30.04.2018,39,1.7603,13.0,,
1800,0.0,103000000.0,11.06.2018,81,2.0714,18.0,,
1801,10200000.0,0.0,23.04.2018,32,1.7447,13.0,,
1802,10200000.0,0.0,25.04.2018,34,1.7452,13.0,,
1803,0.0,10200000.0,25.04.2018,34,1.7452,13.0,,
1804,30500000.0,0.0,30.04.2018,39,1.7603,13.0,,
1805,0.0,12200000.0,30.04.2018,39,1.7603,13.0,,
1806,100000000.0,0.0,11.05.2018,50,1.8105,14.0,,
1807,0.0,14300000.0,14.05.2018,53,1.8105,14.0,,
1808,0.0,10200000.0,16.05.2018,55,1.85,14.0,,
1809,6300000.0,0.0,18.05.2018,57,1.8849,14.0,,
1810,4400000.0,0.0,22.05.2018,61,1.9039,15.0,,
1811,6300000.0,0.0,31.05.2018,70,1.9842,16.0,,
1812,0.0,14300000.0,01.06.2018,71,2.0063,16.0,,
1813,14300000.0,0.0,06.06.2018,76,2.0252,16.0,,
1814,8500000.0,0.0,06.06.2018,76,2.0252,16.0,,
1815,20800000.0,0.0,08.05.2018,47,1.789,13.0,,
1816,6200000.0,0.0,08.05.2018,47,1.7935,13.0,,
1817,0.0,12500000.0,08.05.2018,47,1.7907,13.0,,
1818,10000000.0,0.0,08.05.2018,47,1.7907,13.0,,
1819,0.0,20800000.0,08.05.2018,47,1.7907,13.0,,
1820,5000000.0,0.0,09.05.2018,48,1.7999,13.0,,
1821,0.0,20800000.0,09.05.2018,48,1.7999,13.0,,
1822,0.0,15000000.0,10.05.2018,49,1.8105,14.0,,
1823,0.0,10400000.0,08.05.2018,47,1.789,13.0,,
1824,0.0,10200000.0,06.06.2018,76,2.0252,16.0,,
1825,10200000.0,0.0,06.06.2018,76,2.0252,16.0,,
1826,0.0,50000000.0,15.06.2018,85,2.1245,18.0,,
1827,0.0,70000000.0,15.06.2018,85,2.1266,18.0,,
1828,0.0,14300000.0,18.06.2018,88,2.145,18.0,,
1829,40800000.0,0.0,18.06.2018,88,2.145,18.0,,
1830,0.0,10200000.0,19.06.2018,89,2.1775,19.0,,
1831,20400000.0,0.0,20.06.2018,90,2.2018,19.0,,
1832,29500000.0,0.0,20.06.2018,90,2.2018,19.0,,
1833,10200000.0,0.0,20.06.2018,90,2.2018,19.0,,
1834,40800000.0,0.0,21.06.2018,91,2.2225,19.0,,
1835,0.0,49300000.0,30.04.2018,39,1.7603,13.0,,
1836,10400000.0,0.0,30.04.2018,39,1.7603,13.0,,
1837,0.0,46400000.0,30.04.2018,39,1.7723,13.0,,
1838,0.0,20900000.0,01.05.2018,40,1.7734,13.0,,
1839,0.0,11000000.0,01.05.2018,40,1.7734,13.0,,
1840,0.0,10400000.0,03.05.2018,42,1.787,13.0,,
1841,46300000.0,0.0,03.05.2018,42,1.787,13.0,,
1842,0.0,31300000.0,03.05.2018,42,1.787,13.0,,
1843,38100000.0,0.0,04.05.2018,43,1.787,13.0,,
1844,0.0,31300000.0,09.05.2018,48,1.7999,13.0,,
1845,0.0,50800000.0,11.05.2018,50,1.8105,14.0,,
1846,0.0,20800000.0,14.05.2018,53,1.8334,14.0,,
1847,0.0,10900000.0,14.05.2018,53,1.8334,14.0,,
1848,0.0,1100000.0,15.05.2018,54,1.8388,14.0,,
1849,20800000.0,0.0,17.05.2018,56,1.8849,14.0,,
1850,7600000.0,0.0,17.05.2018,56,1.8849,14.0,,
1851,15000000.0,0.0,17.05.2018,56,1.8849,14.0,,
1852,0.0,10900000.0,17.05.2018,56,1.8849,14.0,,
1853,0.0,7700000.0,18.05.2018,57,1.8849,14.0,,
1854,0.0,8300000.0,21.05.2018,60,1.8921,15.0,,
1855,0.0,25000000.0,22.05.2018,61,1.9039,15.0,,
1856,5000000.0,0.0,16.05.2018,55,1.85,14.0,,
1857,20000000.0,0.0,29.05.2018,68,1.9436,15.0,,
1858,15000000.0,0.0,30.05.2018,69,1.9842,16.0,,
1859,0.0,51600000.0,30.05.2018,69,1.9842,16.0,,
1860,10800000.0,0.0,31.05.2018,70,1.9842,16.0,,
1861,75000000.0,0.0,01.06.2018,71,2.0063,16.0,,
1862,75000000.0,0.0,01.06.2018,71,2.0063,16.0,,
1863,0.0,41800000.0,01.06.2018,71,2.0063,16.0,,
1864,0.0,66700000.0,01.06.2018,71,2.0063,16.0,,
1865,0.0,54300000.0,01.06.2018,71,2.0063,16.0,,
1866,0.0,36900000.0,07.06.2018,77,2.0349,16.0,,
1867,36900000.0,0.0,07.06.2018,77,2.0349,16.0,,
1868,36500000.0,0.0,08.06.2018,78,2.0473,16.0,,
1869,0.0,12500000.0,11.06.2018,81,2.0714,18.0,,
1870,0.0,20800000.0,12.06.2018,82,2.0714,18.0,,
1871,55000000.0,0.0,13.06.2018,83,2.0888,18.0,,
1872,27000000.0,0.0,18.06.2018,88,2.1775,19.0,,
1873,0.0,43700000.0,18.06.2018,88,2.1775,19.0,,
1874,15000000.0,0.0,30.04.2018,39,1.7669,13.0,,
1875,0.0,23000000.0,30.04.2018,39,1.7603,13.0,,
1876,0.0,6200000.0,01.05.2018,40,1.7734,13.0,,
1877,10400000.0,0.0,13.06.2018,83,2.0888,18.0,,
1878,10000000.0,0.0,13.06.2018,83,2.0888,18.0,,
1879,0.0,52250000.0,13.06.2018,83,2.0888,18.0,,
1880,0.0,10500000.0,14.06.2018,84,2.1069,18.0,,
1881,0.0,12600000.0,14.06.2018,84,2.1069,18.0,,
1882,0.0,20900000.0,15.06.2018,85,2.1245,18.0,,
1883,27700000.0,0.0,15.06.2018,85,2.1245,18.0,,
1884,12000000.0,0.0,18.06.2018,88,2.145,18.0,,
1885,0.0,16600000.0,18.06.2018,88,2.145,18.0,,
1886,0.0,12000000.0,18.06.2018,88,2.145,18.0,,
1887,0.0,10000000.0,18.06.2018,88,2.1775,19.0,,
1888,10000000.0,0.0,20.06.2018,90,2.2018,19.0,,
1889,0.0,200000000.0,20.06.2018,90,2.2018,19.0,,
1890,16700000.0,0.0,21.06.2018,91,2.2225,19.0,,
1891,0.0,160500000.0,15.05.2018,54,1.8388,14.0,,
1892,0.0,15000000.0,14.06.2018,84,2.1069,18.0,,
1893,0.0,163000000.0,19.05.2018,58,1.34,7.0,,
1894,25500000.0,0.0,06.06.2018,76,1.383,8.0,,
1895,40000000.0,0.0,27.04.2018,36,1.4685,9.0,,
1896,10900000.0,0.0,04.06.2018,74,2.0246,16.0,,
1897,5400000.0,0.0,05.06.2018,75,2.0246,16.0,,
1898,10300000.0,0.0,06.06.2018,76,2.0252,16.0,,
1899,10300000.0,0.0,11.06.2018,81,2.0714,18.0,,
1900,12800000.0,0.0,11.06.2018,81,2.0714,18.0,,
1901,0.0,12800000.0,12.06.2018,82,2.0714,18.0,,
1902,0.0,20600000.0,13.06.2018,83,2.0888,18.0,,
1903,0.0,10400000.0,18.06.2018,88,2.145,18.0,,
1904,5500000.0,0.0,18.06.2018,88,2.1775,19.0,,
1905,0.0,10300000.0,18.06.2018,88,2.1775,19.0,,
1906,0.0,38200000.0,23.04.2018,32,1.7445,13.0,,
1907,10300000.0,0.0,24.04.2018,33,1.7413,13.0,,
1908,20000000.0,0.0,01.05.2018,40,1.7734,13.0,,
1909,10300000.0,0.0,01.05.2018,40,1.7734,13.0,,
1910,0.0,103500000.0,01.05.2018,40,1.7734,13.0,,
1911,5100000.0,0.0,08.05.2018,47,1.787,13.0,,
1912,0.0,10300000.0,08.05.2018,47,1.787,13.0,,
1913,10300000.0,0.0,11.05.2018,50,1.8105,14.0,,
1914,10300000.0,0.0,14.05.2018,53,1.8105,14.0,,
1915,31000000.0,0.0,14.05.2018,53,1.8334,14.0,,
1916,0.0,10300000.0,14.05.2018,53,1.8334,14.0,,
1917,52000000.0,0.0,21.05.2018,60,1.8921,15.0,,
1918,14400000.0,0.0,21.05.2018,60,1.8921,15.0,,
1919,0.0,14400000.0,29.05.2018,68,1.9842,16.0,,
1920,21900000.0,0.0,04.06.2018,74,2.0246,16.0,,
1921,10300000.0,0.0,04.06.2018,74,2.0246,16.0,,
1922,0.0,20700000.0,08.06.2018,78,2.0473,16.0,,
1923,0.0,43500000.0,08.06.2018,78,2.0473,16.0,,
1924,10300000.0,0.0,12.06.2018,82,2.0714,18.0,,
1925,0.0,10400000.0,15.06.2018,85,2.1245,18.0,,
1926,0.0,31000000.0,18.06.2018,88,2.1775,19.0,,
1927,21900000.0,0.0,19.06.2018,89,2.1775,19.0,,
1928,20700000.0,0.0,23.04.2018,32,1.7445,13.0,,
1929,0.0,20700000.0,30.04.2018,39,1.7603,13.0,,
1930,0.0,10300000.0,30.04.2018,39,1.7603,13.0,,
1931,10300000.0,0.0,30.04.2018,39,1.7723,13.0,,
1932,51600000.0,0.0,03.05.2018,42,1.787,13.0,,
1933,0.0,11000000.0,03.05.2018,42,1.787,13.0,,
1934,0.0,20600000.0,03.05.2018,42,1.787,13.0,,
1935,20600000.0,0.0,08.05.2018,47,1.789,13.0,,
1936,0.0,10300000.0,10.05.2018,49,1.8105,14.0,,
1937,12800000.0,0.0,18.05.2018,57,1.8849,14.0,,
1938,0.0,21000000.0,21.05.2018,60,1.8849,14.0,,
1939,0.0,20700000.0,21.05.2018,60,1.8921,15.0,,
1940,0.0,20600000.0,25.05.2018,64,1.9436,15.0,,
1941,12300000.0,0.0,29.05.2018,68,1.9563,15.0,,
1942,21900000.0,0.0,18.05.2018,57,1.8849,14.0,,
1943,0.0,31000000.0,04.06.2018,74,2.0172,16.0,,
1944,22000000.0,0.0,05.06.2018,75,2.0246,16.0,,
1945,10300000.0,0.0,11.06.2018,81,2.0714,18.0,,
1946,0.0,25600000.0,18.06.2018,88,2.1775,19.0,,
1947,0.0,20500000.0,23.04.2018,32,1.7447,13.0,,
1948,0.0,34500000.0,23.04.2018,32,1.7447,13.0,,
1949,72000000.0,0.0,23.04.2018,32,1.7447,13.0,,
1950,5400000.0,0.0,23.04.2018,32,1.7445,13.0,,
1951,24600000.0,0.0,27.04.2018,36,1.7603,13.0,,
1952,20500000.0,0.0,27.04.2018,36,1.7603,13.0,,
1953,41200000.0,0.0,18.05.2018,57,1.8849,14.0,,
1954,10900000.0,0.0,11.06.2018,81,2.0573,16.0,,
1955,0.0,15000000.0,11.06.2018,81,2.0714,18.0,,
1956,60700000.0,0.0,15.06.2018,85,2.1245,18.0,,
1957,0.0,51500000.0,18.06.2018,88,2.1775,19.0,,
1958,30900000.0,0.0,19.06.2018,89,2.1775,19.0,,
1959,115000000.0,0.0,01.05.2018,40,1.7734,13.0,,
1960,0.0,31000000.0,23.04.2018,32,1.7445,13.0,,
1961,31000000.0,0.0,27.04.2018,36,1.7603,13.0,,
1962,10300000.0,0.0,30.04.2018,39,1.7669,13.0,,
1963,20600000.0,0.0,30.04.2018,39,1.7723,13.0,,
1964,0.0,16500000.0,03.05.2018,42,1.787,13.0,,
1965,20700000.0,0.0,03.05.2018,42,1.787,13.0,,
1966,10900000.0,0.0,08.05.2018,47,1.7935,13.0,,
1967,0.0,20700000.0,10.05.2018,49,1.8105,14.0,,
1968,0.0,12400000.0,14.05.2018,53,1.82,14.0,,
1969,100000000.0,0.0,30.05.2018,69,1.9842,16.0,,
1970,175000000.0,0.0,24.04.2018,33,1.7413,13.0,,
1971,25000000.0,0.0,24.04.2018,33,1.7413,13.0,,
1972,20400000.0,0.0,04.06.2018,74,2.0246,16.0,,
1973,102400000.0,0.0,15.06.2018,85,2.1245,18.0,,
1974,0.0,102300000.0,18.06.2018,88,2.1775,19.0,,
1975,106000000.0,0.0,21.06.2018,91,2.2225,19.0,,
1976,0.0,10200000.0,23.04.2018,32,1.7447,13.0,,
1977,0.0,30700000.0,27.04.2018,36,1.7603,13.0,,
1978,10200000.0,0.0,27.04.2018,36,1.7603,13.0,,
1979,50000000.0,0.0,30.04.2018,39,1.7603,13.0,,
1980,102300000.0,0.0,30.04.2018,39,1.7603,13.0,,
1981,12700000.0,0.0,21.05.2018,60,1.8849,14.0,,
1982,0.0,10200000.0,25.05.2018,64,1.9436,15.0,,
1983,0.0,10300000.0,29.05.2018,68,1.9563,15.0,,
1984,0.0,20500000.0,31.05.2018,70,1.9842,16.0,,
1985,0.0,50000000.0,07.06.2018,77,2.0349,16.0,,
1986,0.0,102200000.0,08.06.2018,78,2.0473,16.0,,
1987,52800000.0,0.0,08.06.2018,78,2.0473,16.0,,
1988,0.0,115000000.0,11.06.2018,81,1.7225,12.0,,
1989,0.0,30800000.0,21.06.2018,91,2.2225,19.0,,
1990,0.0,47000000.0,31.05.2018,70,1.9842,16.0,,
1991,0.0,20500000.0,23.04.2018,32,1.7445,13.0,,
1992,0.0,100000000.0,27.04.2018,36,1.7603,13.0,,
1993,0.0,53600000.0,30.04.2018,39,1.7669,13.0,,
1994,30900000.0,0.0,08.05.2018,47,1.789,13.0,,
1995,0.0,79000000.0,30.04.2018,39,1.7723,13.0,,
1996,54300000.0,0.0,07.06.2018,77,2.0349,16.0,,
1997,54400000.0,0.0,08.06.2018,78,2.0473,16.0,,
1998,54200000.0,0.0,14.06.2018,84,2.1069,18.0,,
1999,54100000.0,0.0,18.06.2018,88,2.145,18.0,,
2000,0.0,124000000.0,31.05.2018,70,1.9842,16.0,,
2001,21400000.0,0.0,23.04.2018,32,1.7447,13.0,,
2002,0.0,5000000.0,23.04.2018,32,1.7447,13.0,,
2003,0.0,53500000.0,27.04.2018,36,1.7603,13.0,,
2004,78000000.0,0.0,30.05.2018,69,1.9842,16.0,,
2005,106900000.0,0.0,01.05.2018,40,1.7734,13.0,,
2006,35000000.0,0.0,23.04.2018,32,1.7447,13.0,,
2007,0.0,10200000.0,01.05.2018,40,1.7734,13.0,,
2008,0.0,8600000.0,04.05.2018,43,1.787,13.0,,
2009,65000000.0,0.0,08.05.2018,47,1.789,13.0,,
2010,10200000.0,0.0,09.05.2018,48,1.7999,13.0,,
2011,0.0,10200000.0,09.05.2018,48,1.7999,13.0,,
2012,0.0,25600000.0,10.05.2018,49,1.8105,14.0,,
2013,33000000.0,0.0,11.05.2018,50,1.8105,14.0,,
2014,0.0,52700000.0,14.05.2018,53,1.8105,14.0,,
2015,0.0,25500000.0,16.05.2018,55,1.85,14.0,,
2016,10000000.0,0.0,18.05.2018,57,1.8849,14.0,,
2017,52900000.0,0.0,21.05.2018,60,1.8849,14.0,,
2018,0.0,52700000.0,23.05.2018,62,1.9198,15.0,,
2019,0.0,77000000.0,30.05.2018,69,1.9842,16.0,,
2020,0.0,15800000.0,01.06.2018,71,2.0063,16.0,,
2021,15800000.0,0.0,04.06.2018,74,2.0246,16.0,,
2022,10000000.0,0.0,24.04.2018,33,1.7413,13.0,,
2023,2100000.0,0.0,24.04.2018,33,1.7413,13.0,,
2024,9000000.0,0.0,26.04.2018,35,1.7525,13.0,,
2025,0.0,104900000.0,27.04.2018,36,1.7603,13.0,,
2026,10400000.0,0.0,25.04.2018,34,1.7452,13.0,,
2027,109500000.0,0.0,26.04.2018,35,1.7525,13.0,,
2028,10400000.0,0.0,26.04.2018,35,1.7525,13.0,,
2029,0.0,10400000.0,26.04.2018,35,1.7525,13.0,,
2030,0.0,10400000.0,26.04.2018,35,1.7525,13.0,,
2031,208400000.0,0.0,27.04.2018,36,1.7603,13.0,,
2032,16700000.0,0.0,27.04.2018,36,1.7603,13.0,,
2033,10400000.0,0.0,27.04.2018,36,1.7603,13.0,,
2034,31300000.0,0.0,27.04.2018,36,1.7603,13.0,,
2035,0.0,31300000.0,30.04.2018,39,1.7603,13.0,,
2036,0.0,5000000.0,02.05.2018,41,1.7778,13.0,,
2037,0.0,10400000.0,02.05.2018,41,1.7778,13.0,,
2038,0.0,1000.0,04.05.2018,43,1.787,13.0,,
2039,0.0,10400000.0,04.05.2018,43,1.787,13.0,,
2040,0.0,41700000.0,04.05.2018,43,1.787,13.0,,
2041,31000000.0,0.0,08.05.2018,47,1.7907,13.0,,
2042,10400000.0,0.0,08.05.2018,47,1.7907,13.0,,
2043,21000000.0,0.0,09.05.2018,48,1.7999,13.0,,
2044,10000000.0,0.0,09.05.2018,48,1.7999,13.0,,
2045,0.0,41800000.0,14.05.2018,53,1.8105,14.0,,
2046,0.0,18800000.0,14.05.2018,53,1.8105,14.0,,
2047,10500000.0,0.0,15.05.2018,54,1.8388,14.0,,
2048,0.0,10600000.0,15.05.2018,54,1.8388,14.0,,
2049,0.0,5000000.0,16.05.2018,55,1.85,14.0,,
2050,15000000.0,0.0,16.05.2018,55,1.85,14.0,,
2051,25000000.0,0.0,25.04.2018,34,1.7452,13.0,,
2052,0.0,125450000.0,15.05.2018,54,3.6,30.0,,
2053,0.0,427.07,27.04.2018,36,3.0,25.0,,
2054,0.0,68303.99,27.04.2018,36,3.0,25.0,,
2055,0.0,20600000.0,21.05.2018,60,1.8849,14.0,,
2056,18500000.0,0.0,21.05.2018,60,1.8849,14.0,,
2057,0.0,14400000.0,29.05.2018,68,1.9436,15.0,,
2058,14300000.0,0.0,29.05.2018,68,1.9436,15.0,,
2059,0.0,18500000.0,29.05.2018,68,1.9563,15.0,,
2060,10300000.0,0.0,29.05.2018,68,1.9842,16.0,,
2061,0.0,10300000.0,29.05.2018,68,1.9842,16.0,,
2062,12300000.0,0.0,04.06.2018,74,2.0172,16.0,,
2063,10300000.0,0.0,04.06.2018,74,2.0172,16.0,,
2064,0.0,16500000.0,04.06.2018,74,2.0172,16.0,,
2065,0.0,5400000.0,04.06.2018,74,2.0246,16.0,,
2066,20600000.0,0.0,11.06.2018,81,2.0714,18.0,,
2067,0.0,17800000.0,18.06.2018,88,2.145,18.0,,
2068,12300000.0,0.0,23.04.2018,32,1.7447,13.0,,
2069,16400000.0,0.0,30.04.2018,39,1.7669,13.0,,
2070,16400000.0,0.0,02.05.2018,41,1.7778,13.0,,
2071,14400000.0,0.0,02.05.2018,41,1.7778,13.0,,
2072,10300000.0,0.0,03.05.2018,42,1.787,13.0,,
2073,0.0,20500000.0,09.05.2018,48,1.7999,13.0,,
2074,20600000.0,0.0,14.05.2018,53,1.8105,14.0,,
2075,0.0,5500000.0,16.05.2018,55,1.85,14.0,,
2076,87000000.0,0.0,16.05.2018,55,1.85,14.0,,
2077,0.0,21000000.0,17.05.2018,56,1.8849,14.0,,
2078,0.0,17400000.0,17.05.2018,56,1.8849,14.0,,
2079,0.0,10300000.0,04.06.2018,74,2.0172,16.0,,
2080,10300000.0,0.0,04.06.2018,74,2.0246,16.0,,
2081,10300000.0,0.0,07.06.2018,77,2.0349,16.0,,
2082,10300000.0,0.0,07.06.2018,77,2.0349,16.0,,
2083,12400000.0,0.0,07.06.2018,77,2.0349,16.0,,
2084,0.0,16500000.0,11.06.2018,81,2.0714,18.0,,
2085,0.0,11000000.0,25.05.2018,64,1.9436,15.0,,
2086,50000000.0,0.0,29.05.2018,68,1.9436,15.0,,
2087,0.0,20800000.0,30.05.2018,69,1.9842,16.0,,
2088,0.0,10400000.0,31.05.2018,70,1.9842,16.0,,
2089,0.0,11000000.0,04.06.2018,74,2.0172,16.0,,
2090,0.0,25000000.0,04.06.2018,74,2.0172,16.0,,
2091,0.0,100000000.0,04.06.2018,74,2.0172,16.0,,
2092,0.0,100000000.0,05.06.2018,75,2.0246,16.0,,
2093,0.0,10000000.0,05.06.2018,75,2.0246,16.0,,
2094,20800000.0,0.0,12.06.2018,82,2.0714,18.0,,
2095,8000000.0,0.0,13.06.2018,83,2.0888,18.0,,
2096,0.0,41600000.0,18.06.2018,88,2.145,18.0,,
2097,4500000.0,0.0,19.06.2018,89,2.1775,19.0,,
2098,11000000.0,0.0,19.06.2018,89,2.1775,19.0,,
2099,0.0,11000000.0,20.06.2018,90,2.2018,19.0,,
2100,0.0,51500000.0,11.06.2018,81,2.0714,18.0,,
2101,86500000.0,0.0,18.06.2018,88,2.1775,19.0,,
2102,30800000.0,0.0,30.04.2018,39,1.7669,13.0,,
2103,0.0,20600000.0,09.05.2018,48,1.7999,13.0,,
2104,27300000.0,0.0,14.05.2018,53,1.8105,14.0,,
2105,0.0,30900000.0,14.05.2018,53,1.8105,14.0,,
2106,22500000.0,0.0,18.05.2018,57,1.8849,14.0,,
2107,0.0,20600000.0,01.06.2018,71,2.0063,16.0,,
2108,54400000.0,0.0,08.06.2018,78,2.0473,16.0,,
2109,206200000.0,0.0,11.06.2018,81,2.0573,16.0,,
2110,0.0,30900000.0,11.06.2018,81,2.0714,18.0,,
2111,0.0,103000000.0,18.06.2018,88,2.145,18.0,,
2112,24600000.0,0.0,23.04.2018,32,1.7447,13.0,,
2113,20500000.0,0.0,26.04.2018,35,1.7525,13.0,,
2114,0.0,20500000.0,27.04.2018,36,1.7603,13.0,,
2115,0.0,20500000.0,27.04.2018,36,1.7603,13.0,,
2116,20500000.0,0.0,30.04.2018,39,1.7603,13.0,,
2117,0.0,204900000.0,01.05.2018,40,1.7734,13.0,,
2118,25000000.0,0.0,27.04.2018,36,1.7603,13.0,,
2119,0.0,33700000.0,08.05.2018,47,1.787,13.0,,
2120,11000000.0,0.0,08.05.2018,47,1.787,13.0,,
2121,0.0,102100000.0,08.05.2018,47,1.7907,13.0,,
2122,0.0,85700000.0,08.05.2018,47,1.7907,13.0,,
2123,116000000.0,0.0,30.05.2018,69,1.9842,16.0,,
2124,0.0,52700000.0,11.05.2018,50,1.8105,14.0,,
2125,0.0,33000000.0,11.05.2018,50,1.8105,14.0,,
2126,0.0,26000000.0,11.05.2018,50,1.8105,14.0,,
2127,31100000.0,0.0,13.06.2018,83,2.0888,18.0,,
2128,12400000.0,0.0,14.06.2018,84,2.1069,18.0,,
2129,0.0,18000000.0,14.06.2018,84,2.1069,18.0,,
2130,109400000.0,0.0,14.06.2018,84,2.1069,18.0,,
2131,31200000.0,0.0,18.06.2018,88,2.145,18.0,,
2132,0.0,10400000.0,19.06.2018,89,2.1775,19.0,,
2133,20800000.0,0.0,23.04.2018,32,1.7447,13.0,,
2134,0.0,20800000.0,23.04.2018,32,1.7447,13.0,,
2135,0.0,20800000.0,24.04.2018,33,1.7413,13.0,,
2136,0.0,20800000.0,27.04.2018,36,1.7603,13.0,,
2137,6300000.0,0.0,30.04.2018,39,1.7603,13.0,,
2138,20900000.0,0.0,30.04.2018,39,1.7723,13.0,,
2139,0.0,142900000.0,30.04.2018,39,1.7723,13.0,,
2140,50400000.0,0.0,01.05.2018,40,1.7734,13.0,,
2141,0.0,10400000.0,01.05.2018,40,1.7734,13.0,,
